filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rms_energy
thunder_sounds_1.wav,-98.58561706542969,179.7150115966797,0.3663230836391449,27.42912483215332,-37.5733642578125,13.026058197021484,-5.89097785949707,-13.465364456176758,-10.718757629394531,-9.171223640441895,-20.131847381591797,8.770833015441895,-6.454834461212158,0.7142727971076965,0.24337199330329895,0.12715652585029602,0.2619711458683014,0.274726927280426,0.5931937098503113,0.49901100993156433,0.6939343214035034,0.2925972044467926,0.22436800599098206,0.23875784873962402,0.2135649472475052,18.179395870423374,14.631649742960011,18.92417638920368,23.54868992719775,21.941671859757733,28.967101976670847,31.871118072935122,0.06936703821656051,894.3578035382131,1074.9952507871608,0.22438204288482666
thunder_sounds_10.wav,-422.6182861328125,148.96034240722656,44.39528274536133,9.375927925109863,8.528464317321777,11.742025375366211,11.840898513793945,7.312799453735352,3.564032554626465,4.0650634765625,4.441891193389893,4.022740364074707,3.5774424076080322,0.703184187412262,0.666185200214386,0.6505804657936096,0.6355422139167786,0.6227047443389893,0.6401791572570801,0.6490191221237183,0.6567691564559937,0.6614529490470886,0.6867964863777161,0.6560736298561096,0.6919887065887451,16.28667655750231,11.511322884922302,13.95688818875858,17.19495705487334,15.828192934635263,15.631445422912854,21.23159150028355,0.023166923765923567,582.1057480474368,997.3711656900732,0.03289152681827545
thunder_sounds_100.wav,-413.9248046875,152.9480743408203,86.5501937866211,44.3455924987793,29.743316650390625,22.819412231445312,16.364686965942383,12.977069854736328,11.590947151184082,9.635584831237793,7.264094829559326,5.336052417755127,4.139996528625488,0.582953155040741,0.560653805732727,0.559743344783783,0.6032832264900208,0.619648277759552,0.6595334410667419,0.6781499981880188,0.6787298917770386,0.6625738143920898,0.6828885674476624,0.6419920921325684,0.6133342385292053,15.873400274370628,14.22798041855781,15.724745741359984,16.529946427494117,16.115467851643462,16.94808267987175,20.286915249951615,0.009681653065286623,197.32704387145807,518.1459124305645,0.08904629945755005
thunder_sounds_101.wav,-410.22393798828125,102.3365707397461,58.598819732666016,37.15140914916992,27.232139587402344,20.678482055664062,16.082895278930664,13.502293586730957,10.39850902557373,7.938460350036621,5.9680891036987305,4.108771324157715,2.9801769256591797,0.5010731220245361,0.5059670805931091,0.4900171458721161,0.5151190757751465,0.49840566515922546,0.527170717716217,0.5561999678611755,0.5038540959358215,0.5105516910552979,0.5407826900482178,0.4990077018737793,0.5004087090492249,13.835794555574259,13.25497428219014,14.572137339303563,16.308906659562364,15.393691479031991,15.3846521254054,16.867228317342615,0.008701980493630574,151.0666100063542,371.03704182124136,0.08145811408758163
thunder_sounds_102.wav,-302.2496337890625,213.4766845703125,49.09192657470703,15.955717086791992,25.650697708129883,18.823116302490234,8.981287002563477,7.130404472351074,4.38558292388916,-0.06770076602697372,-1.554164171218872,-1.1378443241119385,-1.3666971921920776,0.5425645112991333,0.5367522239685059,0.5556576251983643,0.5668030381202698,0.5500895977020264,0.5592401623725891,0.588053286075592,0.5718377232551575,0.5514793395996094,0.5566665530204773,0.5991321206092834,0.5923488736152649,15.093064668996321,13.57366280402762,15.463407029872366,16.679357254835296,19.65881922890651,18.684555039978434,18.520236386028902,0.01917981190286624,273.82817076876154,396.49350526331585,0.13691583275794983
thunder_sounds_103.wav,-18.61404037475586,80.53106689453125,4.93135929107666,25.235557556152344,10.419608116149902,22.45340919494629,0.03639979287981987,6.71920108795166,-0.9923002123832703,6.029225826263428,-2.167152166366577,3.2438418865203857,-1.7355254888534546,0.6135680675506592,0.6234650015830994,0.6696799993515015,0.738169252872467,0.8092338442802429,0.7641370296478271,0.6708502173423767,0.6132645606994629,0.5856267809867859,0.5773226618766785,0.5889187455177307,0.5996075868606567,13.800206430880575,11.718553956138935,13.550577857042901,13.899879786137868,14.994781329334701,14.922742792521346,39.95874899462084,0.0996218152866242,1815.5744658624053,2009.6740438539618,0.180744469165802
thunder_sounds_104.wav,-177.21859741210938,115.81210327148438,33.83997344970703,42.37321472167969,26.024354934692383,23.3502254486084,0.7696881890296936,6.128902435302734,-0.19914691150188446,3.2801995277404785,-2.546445369720459,1.1839401721954346,0.6408947706222534,0.6399791836738586,0.582419753074646,0.5023382306098938,0.4982104003429413,0.5539118647575378,0.6111463308334351,0.6641228199005127,0.7099103331565857,0.6903762221336365,0.6741639971733093,0.6791858673095703,0.643893301486969,14.212801103967331,12.64786484024514,17.38381252765653,14.30582649753978,15.227083602453645,14.702448150842244,33.16423885921818,0.024917894108280256,828.6818822559926,1533.223157416253,0.13388973474502563
thunder_sounds_105.wav,-86.15704345703125,90.68820190429688,5.86397647857666,22.901561737060547,15.948392868041992,21.706993103027344,7.107914924621582,13.207963943481445,3.397925615310669,9.073952674865723,5.0200419425964355,9.173742294311523,4.186312198638916,0.7301422357559204,0.6928111910820007,0.670436441898346,0.6465436220169067,0.6111663579940796,0.6179488301277161,0.654766857624054,0.6571974754333496,0.6692272424697876,0.7208474278450012,0.7938071489334106,0.8037950396537781,16.941114688376132,12.515698916350239,13.994678667257189,14.462658375387923,15.348590703100784,14.867890270497503,37.488111078821575,0.045064938296178345,1371.3288181384614,1877.226656873164,0.18999160826206207
thunder_sounds_106.wav,-175.7443084716797,113.96270751953125,34.40449142456055,43.11896896362305,15.517242431640625,23.200490951538086,11.024020195007324,15.261055946350098,0.4927079379558563,5.171705722808838,1.0469902753829956,6.051758766174316,-0.822130560874939,0.40859970450401306,0.5590234398841858,0.6916252374649048,0.7198198437690735,0.6927627921104431,0.7161675095558167,0.652259349822998,0.5325709581375122,0.5059410333633423,0.4555525481700897,0.39674249291419983,0.3737066686153412,14.558095326365274,13.40816692962812,14.82235332656912,14.489424649865255,14.153941638438349,16.76627935460288,33.99515514151744,0.028988977906050956,867.007250480322,1532.1616187500576,0.1484900563955307
thunder_sounds_107.wav,-307.7311096191406,240.78619384765625,81.65888977050781,12.468124389648438,10.662494659423828,11.322405815124512,4.0426506996154785,1.2985947132110596,7.68310546875,12.240569114685059,9.154555320739746,4.801330089569092,0.7055341601371765,0.20613710582256317,0.31266430020332336,0.4834626317024231,0.759464681148529,0.7399035096168518,0.4858272969722748,0.2213532030582428,0.38016900420188904,0.619583785533905,0.8613919019699097,0.362235426902771,0.16968004405498505,16.046397938542317,12.446736123275956,16.681397791156652,22.08808703982314,17.578018078114845,17.59833738743466,23.31573036789766,0.014950114450636943,228.26649368622572,410.5176648702732,0.22077202796936035
