filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rms_energy,spectral_rolloff,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
speech_1.wav,-430.6946105957031,18.288291931152344,-12.072208404541016,6.122954368591309,-4.437570095062256,-0.9107440710067749,-0.41070088744163513,0.01609683223068714,-2.5400872230529785,1.1009634733200073,-1.299090027809143,-0.9876163005828857,-1.5108375549316406,0.09675639122724533,0.07554429024457932,0.07260236144065857,0.09356749802827835,0.09157652407884598,0.0898519903421402,0.10547041147947311,0.07893554121255875,0.05453762039542198,0.07372383773326874,0.09035104513168335,0.10192589461803436,14.752493112538481,13.888478836037647,14.443067882183417,14.583794241260545,14.409827055667447,15.280889007103053,18.53574781545496,0.03847780652866242,415.89675306994116,317.68343190875726,0.045382317155599594,709.8925159235669,0.013144854150010491,0.015182240042021285,-0.01585014667480659,0.044594051871021154,0.0031163675872929184,0.012795349829948883
speech_10.wav,-372.5207824707031,21.65531349182129,5.967289924621582,0.47654977440834045,-6.902798652648926,-17.09067726135254,5.407870292663574,-0.8215848207473755,-4.1284308433532715,-1.0996503829956055,1.8205686807632446,-3.2407679557800293,-0.233126699924469,0.2935853898525238,0.31033435463905334,0.35112664103507996,0.37580442428588867,0.39798399806022644,0.4172642230987549,0.39306211471557617,0.38506415486335754,0.39870473742485046,0.4115232229232788,0.4743814170360565,0.36619624495506287,12.426696301306503,11.555403105067757,13.063221708153915,14.771592603875272,15.164005636441914,16.49179058877618,30.764926067520335,0.2787588326035032,2377.6259473922432,1443.837192322979,0.025045815855264664,4104.2496019108285,-0.014193293085658936,0.03955487187020175,-0.03886344512052587,0.05774700316558924,0.013329092885524266,0.01541485431475067
speech_100.wav,-452.2988586425781,15.909636497497559,-9.326685905456543,7.162204265594482,-1.3052105903625488,-1.3398517370224,-2.8876829147338867,-1.7849503755569458,-2.75941801071167,0.8573979735374451,-1.323244571685791,-0.2929063141345978,-1.1158751249313354,0.07216810435056686,0.0660325214266777,0.0816158577799797,0.07314388453960419,0.06602061539888382,0.08225135505199432,0.10003674775362015,0.09297578036785126,0.06325826048851013,0.06746997684240341,0.09365581721067429,0.13339678943157196,13.531381600384007,12.129723012371889,13.080422076430342,12.915341137302303,12.835398733611418,13.46370979245772,16.462728128018927,0.026560011942675158,362.24217418976167,286.02724735551504,0.043182265013456345,624.6019108280254,0.05332517409741373,0.017350308352654716,0.011307269503854373,0.022210708080796462,0.003124001966660583,0.011209193884786623
speech_101.wav,-512.3670654296875,8.535340309143066,-6.029451370239258,2.797985792160034,-1.0352165699005127,-0.692865252494812,-1.9257920980453491,-0.9781962633132935,-1.088094711303711,0.22396816313266754,-0.6748898029327393,0.19168370962142944,-0.7179080843925476,0.03190840408205986,0.030978955328464508,0.04383249580860138,0.042847298085689545,0.046432267874479294,0.05752546340227127,0.061276812106370926,0.037474147975444794,0.035566072911024094,0.03587247431278229,0.07125941663980484,0.06319018453359604,15.70341100550883,14.912690193533493,15.426889132726755,15.319624451396493,15.129130049975656,15.601232181224871,16.72478262808101,0.01044673069267516,178.03387652833618,139.0317199394291,0.02232350781559944,303.49323248407643,0.004960631156106731,0.022689466692294193,-0.028301834372009102,-0.0038303969825391514,0.007735187304419768,-0.0049502322336088846
speech_102.wav,-517.2658081054688,7.613342761993408,-4.196111679077148,2.486201047897339,-1.4798082113265991,-0.2556360960006714,-0.6286515593528748,-0.2898685336112976,-1.0810012817382812,-0.3751961886882782,-0.7047059535980225,-0.10877805948257446,-0.3179742991924286,0.034079477190971375,0.03333260118961334,0.05204656347632408,0.04133231192827225,0.03353458642959595,0.04348461329936981,0.02883056551218033,0.02439248561859131,0.03569004684686661,0.04218633100390434,0.06330326944589615,0.04359477013349533,14.350785304276808,14.034218373283547,14.18582463514245,13.988281031840971,14.056061482752375,14.432452386964368,15.193208772771914,0.008027094944267515,164.08081923427312,128.5915014234501,0.017687415704131126,290.3562898089172,0.013821359026690027,0.0040998734221576695,-0.021570926051658515,0.020461018932804876,0.010078299347587666,0.017839424807435982
speech_103.wav,-498.0862731933594,10.55337905883789,-5.476462364196777,3.7933449745178223,-2.7478020191192627,-1.7329298257827759,-1.0220404863357544,-0.7033003568649292,-2.2685208320617676,-0.6159104108810425,-0.8646492958068848,0.09236985445022583,0.05627842992544174,0.03210241347551346,0.03052547201514244,0.06367961317300797,0.04773285612463951,0.04849739372730255,0.04091303050518036,0.027476739138364792,0.01575714349746704,0.021852200850844383,0.036379992961883545,0.09052051603794098,0.0624224990606308,13.35653897746233,12.79189656702431,13.293058668416469,13.128528649412692,13.182018595636805,13.660913690404842,15.403430268619802,0.016592232285031847,220.81875825407187,182.91967771406937,0.028378227725625038,387.88813694267515,-0.0009109661393600958,0.008554235267079111,-0.011270517842239496,0.03304812465468077,0.010115793808758695,0.011773273284297904
speech_104.wav,-525.2891845703125,9.043514251708984,-6.806150913238525,2.0599119663238525,-1.74716055393219,-1.6849926710128784,-2.450585126876831,-1.38926100730896,-2.021662473678589,-0.3057744801044464,-0.6944854855537415,0.482599139213562,-0.2980247139930725,0.05213511362671852,0.035231247544288635,0.05335121229290962,0.061759255826473236,0.04256078228354454,0.03299323841929436,0.03969377651810646,0.05167948827147484,0.03924352675676346,0.03374289721250534,0.03883809596300125,0.0905844122171402,17.141452483757153,16.18122369001394,16.592258648451566,16.461324237546684,16.367942612121563,16.56331682146581,18.21836082488062,0.012832155652866242,215.82314873971688,161.5053345908464,0.024667592719197273,361.0668789808917,0.022192959753633577,0.000587300413778401,0.03394814086544052,0.04408390720665512,0.008212936443116593,0.014741688697587022
speech_105.wav,-563.84228515625,5.97182035446167,-5.648200988769531,2.5284228324890137,-1.3277548551559448,-0.7510617971420288,-1.4118363857269287,-0.424373060464859,-1.3298720121383667,0.24449896812438965,-0.5598630905151367,0.20487196743488312,-0.4044222831726074,0.026388995349407196,0.028010578826069832,0.04539161175489426,0.06247061863541603,0.043037012219429016,0.028027404099702835,0.03431917726993561,0.03654605895280838,0.029884854331612587,0.03477490320801735,0.055038876831531525,0.043779924511909485,13.632692311243312,13.160143137001958,13.474588904738594,13.484842636236609,13.656434571078451,13.958268273361899,15.018115578106498,0.013332877189490446,181.55419939296297,122.79959050445314,0.0154966926202178,289.0625,-0.028902870866647515,0.059357746936472666,0.0010378445190177433,0.01595866506931079,0.004754711911579301,0.017169173484353793
speech_106.wav,-479.69744873046875,11.380608558654785,-5.220761775970459,3.756220817565918,-1.6998445987701416,-0.2551618814468384,-0.9506773948669434,-1.2221685647964478,-2.286423683166504,-1.2636876106262207,-1.0037773847579956,0.27824825048446655,0.16502681374549866,0.047489702701568604,0.03841399401426315,0.05135970562696457,0.04110972210764885,0.037725623697042465,0.05170436576008797,0.05432482436299324,0.051751360297203064,0.034426894038915634,0.033577319234609604,0.08648926764726639,0.0628337487578392,14.124027831998127,13.956763105832428,14.517383755152872,14.253634920014473,13.92045975289689,14.559094350136174,16.32145803542594,0.0096007912022293,186.32587352796807,167.89843363098745,0.03243347257375717,347.88017515923565,0.006852423245532446,0.017460686818199386,-0.04931324179830072,0.057425631352575314,0.0285897824814012,-0.002274544593717864
speech_107.wav,-518.3539428710938,6.995882987976074,-2.8024497032165527,2.383619785308838,-1.3123016357421875,-0.38936492800712585,-0.5294445157051086,-0.7773671746253967,-0.5542807579040527,0.8033345937728882,-0.5879096984863281,-0.9878917336463928,-0.6336620450019836,0.027674168348312378,0.0188053660094738,0.013979781419038773,0.02165585570037365,0.03279003128409386,0.02785649336874485,0.033222004771232605,0.03986837714910507,0.02571621723473072,0.016111284494400024,0.020380033180117607,0.029383717104792595,13.217701560423075,12.838206466683847,12.98540220278555,13.083739972435069,13.099332164931312,13.31974468089777,14.016130567749705,0.006288564888535032,113.4464182551852,100.69419666553996,0.016827493906021118,206.0111464968153,-0.022728628921944112,0.030101843062564644,-0.02915561119699604,0.04355578089524372,-0.0019002198219521252,0.01041892985071823
