filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rms_energy,spectral_rolloff,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
construction_noise_1.wav,-1.467707872390747,86.48795318603516,5.713029861450195,23.26930809020996,-1.6010355949401855,18.35265350341797,-2.17142915725708,8.25992488861084,3.6016199588775635,0.5157021880149841,7.795903205871582,5.838762283325195,-1.0075923204421997,0.2679387331008911,0.4642108082771301,0.7941159009933472,0.9978941082954407,0.7556900382041931,0.39731699228286743,0.19010452926158905,0.16697220504283905,0.1711493283510208,0.11398162692785263,0.12477331608533859,0.22183822095394135,23.66687101539944,12.028803091380931,15.103565575102152,14.610426380102433,14.748892668069857,21.128907679244787,40.91844543506039,0.0685179886544586,1730.030637734087,1948.3962881246568,0.2717339098453522,4063.3459394904457,-0.049018694606777165,0.06751476590541435,0.15994561428002485,-0.12735132595441148,-0.058062261195863586,0.032790558952482264
construction_noise_10.wav,-14.861666679382324,71.44339752197266,5.038078784942627,28.765453338623047,1.0962501764297485,14.576675415039062,-2.623814582824707,10.275202751159668,1.1511627435684204,8.109777450561523,-2.343902111053467,6.901660442352295,2.5272812843322754,0.34230637550354004,0.6524938344955444,0.9067440032958984,0.9186666011810303,0.5264294147491455,0.3302774727344513,0.2363758385181427,0.2585518956184387,0.248858243227005,0.20061947405338287,0.199180006980896,0.22133797407150269,21.37946860402494,12.274681506091644,15.316836157016557,14.406994769040402,15.342405251748252,19.981801759416573,43.51551322187045,0.09840266719745223,2050.716797358734,2037.3619176657014,0.19958549737930298,4512.589570063694,0.010065887612641673,0.07218013976582698,0.0989834794620419,-0.1437514386596574,-0.06241800743832117,0.01375130970315759
construction_noise_100.wav,-239.42526245117188,98.10023498535156,12.363007545471191,34.340423583984375,20.25819206237793,18.62488555908203,13.720046997070312,17.5011043548584,12.182476043701172,15.155800819396973,10.105703353881836,12.245854377746582,8.351686477661133,0.7454569339752197,0.7079399228096008,0.710738480091095,0.734228253364563,0.7298553586006165,0.7234268188476562,0.7477995753288269,0.7659928202629089,0.749157190322876,0.7522088289260864,0.7385868430137634,0.7449655532836914,19.821196211336723,12.693874990672684,14.800032667565093,14.389369610561104,15.489848139355967,17.510020307400197,31.524044619194527,0.03202751791401274,883.3085675814028,1360.206829296572,0.15430589020252228,1824.094347133758,0.0024634947346593157,-0.004344400720077429,-0.06847866473921203,0.007949150707216322,0.010766090436354937,0.013537078004354145
construction_noise_101.wav,5.80792760848999,78.07496643066406,-16.217533111572266,22.60447883605957,-1.0435937643051147,15.77163028717041,-3.4575579166412354,4.58339262008667,-5.030398845672607,6.9481892585754395,-10.138800621032715,1.3981878757476807,-6.453254222869873,0.6741805672645569,0.688657283782959,0.6900755763053894,0.7083700895309448,0.6630332469940186,0.5907323956489563,0.6140347719192505,0.6890718936920166,0.7241162657737732,0.6856459379196167,0.6828545928001404,0.6440216302871704,19.483950777148543,12.098915994715126,13.73287054043569,13.49911503827421,14.938747830158839,16.20312381843116,39.87397162957723,0.16428642515923567,2033.5162070894764,1858.3250642184273,0.14553357660770416,4188.495222929936,-0.03810930804509257,0.024463983254706126,-0.011089940051174916,-0.0024997862708421295,0.016023115259054765,0.015669576449996028
construction_noise_102.wav,-169.6396942138672,146.8772430419922,-31.50513458251953,14.726476669311523,-8.343783378601074,9.455565452575684,-6.579312324523926,5.143002033233643,-7.2622599601745605,3.619171380996704,-6.991469860076904,1.5463557243347168,-2.966015338897705,0.5425131320953369,0.5179877281188965,0.5843989849090576,0.6220227479934692,0.6196216344833374,0.7310997843742371,0.7354705929756165,0.6558067798614502,0.5198651552200317,0.5366283059120178,0.5196213722229004,0.4675401449203491,21.70524571373504,12.2829187855858,13.753718069219396,14.52456583926004,16.38207021027338,18.03872269168377,28.87390690256031,0.0861085539410828,1146.7985514832578,1226.4277601999447,0.07411088049411774,2109.5740445859874,-0.007235659108085068,-0.01897845553299811,-0.014788715417977945,0.014711627534999463,-0.010731647536662267,-0.0014589749169861951
construction_noise_103.wav,-34.14033126831055,147.11715698242188,-16.915102005004883,18.61591148376465,6.448363780975342,13.891589164733887,3.2388927936553955,10.202823638916016,5.44788932800293,8.926077842712402,0.6865168809890747,7.788096904754639,-3.492313861846924,0.6738499999046326,0.4991493821144104,0.4550769031047821,0.5188264846801758,0.5732718110084534,0.6074108481407166,0.6096122860908508,0.590239405632019,0.5329477787017822,0.5940127968788147,0.6600857973098755,0.7497367262840271,13.29998928188281,12.167323662234047,14.242737255029569,14.694671780728017,16.910834325266734,17.264352343292725,35.61787763524145,0.05363318570859873,977.87487768615,1292.7831325674326,0.24144069850444794,1883.4096337579617,0.02272504619619249,-0.05901851818805944,-0.00797986716126991,-0.007668596805091623,-0.00799699658929222,-0.006555811306283732
construction_noise_104.wav,-95.92153930664062,155.74632263183594,-38.734405517578125,47.71883773803711,13.478450775146484,29.664644241333008,16.056476593017578,12.726103782653809,1.6717957258224487,6.899078845977783,1.663101077079773,8.409746170043945,4.179549217224121,0.45443642139434814,0.4811442792415619,0.5745305418968201,0.6716358661651611,0.690396785736084,0.7375187277793884,0.8353857398033142,0.8619512319564819,0.7196430563926697,0.6021283864974976,0.5498974323272705,0.48379555344581604,23.7917010445253,13.232841273118671,14.402985058835474,14.238882709314382,16.44128330611999,21.487763890918462,30.627030735523274,0.031760051751592355,823.8521190453037,1098.2987794232608,0.27985912561416626,1863.3558917197452,0.1841535569539921,-0.044170449333110456,0.11608072805698835,0.17760040007151986,0.12067275805888418,-0.05782478853799155
construction_noise_105.wav,-27.34253692626953,145.89244079589844,-18.37776756286621,25.337549209594727,-14.04946231842041,16.09742546081543,-7.455962181091309,8.000226020812988,-4.311576843261719,2.279973030090332,-8.085410118103027,0.028834544122219086,-2.3363037109375,0.6246890425682068,0.5658671855926514,0.5747576951980591,0.5980286598205566,0.6553730368614197,0.6354206204414368,0.6000280976295471,0.6795649528503418,0.6719633340835571,0.6508017182350159,0.7280075550079346,0.718253493309021,13.240843350076458,11.505471217717988,13.854893154515448,15.209110847310344,15.489907868090983,18.17991120766114,34.72083107419565,0.0755249800955414,1105.335336536149,1300.474310121016,0.20336130261421204,2193.8694267515925,-0.02038353134603324,0.016802291762261036,-0.01811741292476709,0.07457709018212176,0.007043904992493723,-0.0021097590601083065
construction_noise_106.wav,-1.6531976461410522,93.2094955444336,3.6330971717834473,24.52779197692871,12.553468704223633,7.199997901916504,-8.584820747375488,4.791139125823975,4.4909868240356445,12.567879676818848,-1.3203175067901611,-5.702308177947998,-11.251294136047363,0.35264304280281067,0.9991134405136108,0.6613346934318542,0.29640284180641174,0.2985696792602539,0.3662073314189911,0.39528006315231323,0.23448558151721954,0.19300080835819244,0.2044060081243515,0.23041951656341553,0.33462250232696533,19.548754145255035,15.985283518520301,14.494950595778004,16.05641143526411,15.843602174627646,14.875388565280202,40.46099343635196,0.09568135449840764,1686.4890231055751,1915.4451161193292,0.2082071453332901,3881.8670382165606,-0.03600885225629798,-0.15866423114978792,-0.1372255473783253,-0.06431885661592952,0.0010272975629747893,-0.04329818692117646
construction_noise_107.wav,7.920263767242432,105.28438568115234,-10.570611000061035,38.635101318359375,3.3680148124694824,17.958404541015625,-1.4707447290420532,1.2687166929244995,-1.4596502780914307,-2.2285327911376953,-6.468707084655762,7.792431354522705,1.1710325479507446,0.4371316432952881,0.3014867603778839,0.22699950635433197,0.1892295777797699,0.31596389412879944,0.4336269795894623,0.3978273272514343,0.5592370629310608,0.7722651958465576,0.8533033728599548,0.9256158471107483,0.6143561601638794,21.91075797264923,12.538297122121223,16.00803892935648,14.906555290417728,15.155710751501319,17.57281704806047,38.7553753672619,0.08392528363853503,1482.9717724296402,1654.0689485283535,0.24440109729766846,3263.8833598726114,0.06348789033079205,0.06896725156590619,-0.06777044805656628,-0.02391206662935901,0.05437511592949078,0.006021804864382118
construction_noise_108.wav,-68.49826049804688,133.9899444580078,5.082625865936279,26.37285804748535,2.6163787841796875,12.813637733459473,4.487320899963379,5.646078586578369,-0.2987688481807709,5.059410095214844,-2.436911106109619,3.9563093185424805,-2.223971128463745,0.5462749600410461,0.5978118777275085,0.6293760538101196,0.588723361492157,0.5964135527610779,0.611523449420929,0.48538556694984436,0.46167340874671936,0.49648264050483704,0.6051917672157288,0.660895586013794,0.5557412505149841,14.12002116799542,12.2371607320689,15.021096253782353,15.37604942013877,15.175383846620111,18.350495839706166,36.21227664938403,0.046078821656050956,982.4236355664814,1440.2932880765711,0.20171234011650085,2047.96974522293,0.012899914715432349,-0.004523640849175138,-0.05066154247066841,0.003542933945252862,0.00949675723040773,-0.0030589976175954747
construction_noise_109.wav,4.689404010772705,44.42484664916992,-8.346574783325195,-4.409609317779541,1.341674566268921,15.203240394592285,-23.52583885192871,10.76199722290039,-0.33708882331848145,7.026566982269287,-9.924112319946289,9.515694618225098,2.490448474884033,0.5414815545082092,0.4726909399032593,0.4107610583305359,0.41477975249290466,0.40850311517715454,0.5655314326286316,0.828787624835968,0.6380096077919006,0.6447834372520447,0.6265930533409119,0.6822532415390015,0.6657137274742126,17.057285679576953,13.517985243079151,14.183346227050988,14.200955748944988,17.458364207496697,15.8230819191622,43.70294460688752,0.32014455613057324,2905.1193116827153,2160.578429943535,0.12291180342435837,5584.99203821656,0.016101979554242876,0.0010140865458895326,0.043078625752667216,-0.054083560373942983,0.000765480355171002,-0.023913598316869882
construction_noise_11.wav,-132.95249938964844,63.36280059814453,-20.3572940826416,16.356752395629883,-0.0061324783600866795,0.48934805393218994,-0.31207334995269775,4.633395671844482,3.7335216999053955,0.3546941876411438,-0.297220379114151,3.472442865371704,0.7160422801971436,0.7877401113510132,0.740386426448822,0.6163625121116638,0.6756756901741028,0.5875042080879211,0.5883005857467651,0.654365062713623,0.6377225518226624,0.6776248216629028,0.6369096636772156,0.6793171167373657,0.7422657012939453,13.814159184077445,10.918861892692618,13.307194072391843,14.21171790313229,15.14689334632097,16.06713771351578,36.20922515837028,0.19934315286624205,2302.2352730519915,1949.7718477120711,0.03938597813248634,4504.578025477707,-0.009154627595472668,0.024892446623651344,0.0034950105295435134,0.01322587928289776,-0.0029631224857802293,0.002745932780775716
construction_noise_110.wav,-60.896121978759766,108.88127136230469,-12.338299751281738,36.57920837402344,2.141561985015869,29.220579147338867,13.703299522399902,19.75901985168457,15.257457733154297,10.2681303024292,7.604459762573242,17.2949161529541,3.050555467605591,0.2980966567993164,0.37656527757644653,0.4015088379383087,0.47621291875839233,0.4581254720687866,0.40452927350997925,0.5082945227622986,0.526287317276001,0.4995957911014557,0.8386272192001343,0.9092862010002136,0.6262618899345398,16.185740218277896,15.175256070767364,13.132390167453709,14.675279494436138,15.209870895219662,20.186799624447488,36.66369227021035,0.04196108678343949,1129.0646338128881,1544.417857499601,0.2571965754032135,2741.5903662420383,0.0005761207950579363,0.07497230867345103,0.06463084463623274,-0.11022913197328357,-0.0025017545629410407,0.05437328937837181
construction_noise_111.wav,-13.998273849487305,72.10255432128906,-21.52735710144043,14.802653312683105,-9.809725761413574,-8.263375282287598,-10.767494201660156,0.11453208327293396,-14.177931785583496,-1.545065999031067,-3.0456271171569824,0.12665028870105743,-8.90386962890625,0.2095354199409485,0.18826459348201752,0.15668892860412598,0.2023356854915619,0.16297653317451477,0.21100223064422607,0.18353189527988434,0.1326586753129959,0.18998755514621735,0.22419308125972748,0.3816295862197876,0.44358640909194946,21.47753764047941,16.197588648026475,20.13493105301111,17.395398414209225,16.14925814667825,15.729515597940726,39.831385297159,0.10503956011146497,1928.5841302257038,1796.4282332266155,0.22974681854248047,3907.1954617834394,-0.0523261382803275,0.005729963338178952,-0.002294193573628718,-0.03549615178660652,-0.0338643820416777,-0.014228680965959249
